state_id,energy,J,parity,m1_true,m2_true,m3_true,r_true
47612,5788.464794,7,e,2,5,0,3
47614,5901.967459,7,e,1,7,0,2
47615,5924.686344,7,e,3,3,0,3
47617,6037.488877,7,e,2,5,0,2
47620,6140.446816,7,e,3,3,0,2
47621,6179.837558,7,e,1,7,0,1
47622,6198.565901,7,e,1,4,1,2
47625,6290.317745,7,e,2,5,0,1
47626,6305.966198,7,e,0,6,1,1
47628,6368.671371,7,e,3,3,0,1
47631,6419.873973,7,e,1,4,1,1
47635,6623.353005,7,e,0,3,2,1
47641,7080.342085,7,e,5,1,0,5
47645,7261.777177,7,e,5,1,0,4
47648,7362.372973,7,e,4,3,0,3
47650,7394.924446,7,e,2,4,1,3
47651,7438.037499,7,e,5,1,0,3
47653,7493.9091,7,e,1,6,1,2
47656,7588.97618,7,e,4,3,0,2
47658,7623.152997,7,e,2,4,1,2
47662,7752.298492,7,e,1,6,1,1
47666,7818.754228,7,e,1,3,2,2
47667,7833.397589,7,e,3,5,0,1
47668,7853.714907,7,e,2,4,1,1
47669,7869.648089,7,e,5,1,0,1
47670,7911.012117,7,e,0,5,2,1
47691,8582.57819,7,e,3,4,1,4
47693,8674.488127,7,e,2,6,1,3
47698,8818.511011,7,e,3,4,1,3
47701,8864.177123,7,e,6,1,0,3
47703,8937.425559,7,e,2,6,1,2
47704,8956.841688,7,e,3,1,2,4
47707,9003.198899,7,e,2,3,2,3
47709,9051.847488,7,e,3,4,1,2
47713,9132.829431,7,e,3,1,2,3
47717,9203.249931,7,e,2,6,1,1
47718,9209.646946,7,e,2,3,2,2
47721,9290.977476,7,e,3,1,2,2
47722,9294.160184,7,e,3,4,1,1
47731,9416.293918,7,e,2,3,2,1
47734,9466.664535,7,e,3,1,2,1
47760,10134.565458,7,e,5,2,1,4
47764,10216.575447,7,e,6,0,1,4
47770,10335.591089,7,e,5,2,1,3
47773,10374.717422,7,e,6,0,1,3
47786,10575.81711,7,e,6,0,1,2
47795,10680.554857,7,e,1,4,3,2
47804,10791.902458,7,e,5,2,1,1
47805,10797.527645,7,e,2,2,3,2
47806,10808.803505,7,e,6,0,1,1
47812,10867.557724,7,e,4,1,2,1
47814,10897.385622,7,e,1,4,3,1
47818,10977.155287,7,e,2,2,3,1
47822,11064.871587,7,e,1,1,4,2
47829,11205.139423,7,e,1,1,4,1
47879,11971.910882,7,e,3,2,3,3
47897,12157.196528,7,e,3,2,3,2
47921,12376.90889,7,e,4,0,3,1
47944,12728.277932,7,e,0,2,5,1
48057,13872.095609,7,e,1,2,5,2
48072,14040.84458,7,e,1,2,5,1
48175,14980.591844,7,e,3,0,5,4
48200,15142.097319,7,e,3,0,5,3
48220,15260.324791,7,e,3,0,5,2
48234,15393.989547,7,e,3,0,5,1
53992,3820.886989,8,e,3,0,0,4
53993,3850.259169,8,e,2,2,0,3
53994,3926.631458,8,e,1,4,0,2
53997,4038.072355,8,e,0,6,0,1
54001,4253.245514,8,e,3,0,0,1
54007,5075.543143,8,e,3,2,0,4
54008,5143.857151,8,e,2,4,0,3
54009,5225.339142,8,e,4,0,0,4
54010,5246.585113,8,e,1,6,0,2
54011,5273.652452,8,e,3,2,0,3
54012,5357.632788,8,e,4,0,0,3
54013,5374.260158,8,e,2,4,0,2
54014,5377.442731,8,e,0,8,0,1
54015,5465.366239,8,e,3,2,0,2
54018,5508.169287,8,e,1,6,0,1
54020,5608.420509,8,e,2,4,0,1
54021,5655.444674,8,e,0,5,1,1
54023,5673.04979,8,e,3,2,0,1
54024,5695.814674,8,e,4,0,0,1
54029,6044.343667,8,e,1,0,2,1
54035,6501.229154,8,e,4,2,0,4
54037,6590.176672,8,e,3,4,0,3
54038,6616.286193,8,e,5,0,0,4
54039,6698.690066,8,e,4,2,0,3
54042,6753.266543,8,e,5,0,0,3
54043,6764.852164,8,e,2,3,1,3
54044,6826.641388,8,e,3,4,0,2
54045,6851.858461,8,e,1,5,1,2
54050,6969.348739,8,e,0,7,1,1
54051,6972.73665,8,e,2,3,1,2
54052,6983.354983,8,e,2,6,0,1
54054,7073.497769,8,e,3,4,0,1
54055,7092.677963,8,e,1,5,1,1
54059,7182.546359,8,e,2,3,1,1
54062,7273.183927,8,e,0,4,2,1
54078,7924.695578,8,e,5,2,0,4
54082,8040.008665,8,e,2,5,1,3
54085,8128.924497,8,e,5,2,0,3
54086,8149.623292,8,e,1,7,1,2
54087,8166.472584,8,e,6,0,0,3
54091,8284.493736,8,e,4,4,0,2
54092,8286.483939,8,e,2,5,1,2
54093,8350.220061,8,e,5,2,0,2
54096,8373.613157,8,e,6,0,0,2
54099,8424.01568,8,e,1,7,1,1
54101,8458.159519,8,e,1,4,2,2
54104,8535.383232,8,e,2,5,1,1
54114,8677.095393,8,e,1,4,2,1
54131,9146.806322,8,e,4,3,1,5
54140,9374.475713,8,e,4,3,1,4
54150,9592.483652,8,e,4,3,1,3
54157,9726.605423,8,e,4,0,2,4
54162,9815.192527,8,e,4,3,1,2
54167,9860.869152,8,e,4,0,2,3
54168,9865.691915,8,e,5,1,1,2
54177,9996.882103,8,e,4,0,2,2
54186,10091.59345,8,e,5,1,1,1
54191,10154.235436,8,e,0,5,3,1
54193,10177.952038,8,e,4,0,2,1
54208,10509.756564,8,e,0,2,4,1
54217,10706.20424,8,e,6,1,1,5
54227,10883.322147,8,e,6,1,1,4
54249,11184.949803,8,e,3,1,3,4
54253,11229.066861,8,e,2,3,3,3
54267,11361.743614,8,e,3,1,3,3
54272,11434.332375,8,e,2,3,3,2
54281,11518.13715,8,e,3,1,3,2
54283,11533.390852,8,e,6,1,1,1
54293,11638.094994,8,e,2,3,3,1
54297,11689.765098,8,e,3,1,3,1
54304,11776.611494,8,e,2,0,4,2
54309,11887.864337,8,e,2,0,4,1
54324,12128.609005,8,e,0,1,5,1
54376,12704.631879,8,e,4,1,3,3
54571,14427.055248,8,e,2,1,5,3
54594,14586.731053,8,e,2,1,5,2
54610,14733.275629,8,e,2,1,5,1
54743,15733.477889,8,e,3,1,5,3
54774,15888.421209,8,e,3,1,5,2
61082,3209.709724,8,f,2,1,0,3
61085,3368.873012,8,f,0,5,0,1
61089,4444.451751,8,f,3,1,0,4
61090,4495.434683,8,f,2,3,0,3
61091,4585.963916,8,f,1,5,0,2
61093,4705.026857,8,f,2,3,0,2
61094,4707.598629,8,f,0,7,0,1
61096,4829.69657,8,f,1,5,0,1
61098,4918.316901,8,f,2,3,0,1
61099,4966.619887,8,f,3,1,0,1
61103,5666.878191,8,f,4,1,0,5
61104,5711.976583,8,f,3,3,0,4
61105,5794.774502,8,f,2,5,0,3
61107,5908.293767,8,f,1,7,0,2
61108,5930.962562,8,f,3,3,0,3
61109,6028.669961,8,f,4,1,0,3
61110,6043.785935,8,f,2,5,0,2
61112,6146.717438,8,f,3,3,0,2
61113,6186.153775,8,f,1,7,0,1
61114,6204.812915,8,f,1,4,1,2
61115,6207.226232,8,f,4,1,0,2
61116,6296.609547,8,f,2,5,0,1
61117,6312.232111,8,f,0,6,1,1
61119,6374.945189,8,f,3,3,0,1
61120,6416.346704,8,f,4,1,0,1
61121,6426.1135,8,f,1,4,1,1
61124,6629.534697,8,f,0,3,2,1
61135,7368.64055,8,f,4,3,0,3
61137,7401.178112,8,f,2,4,1,3
61139,7500.175486,8,f,1,6,1,2
61142,7595.243093,8,f,4,3,0,2
61143,7626.815451,8,f,0,8,1,1
61144,7629.394488,8,f,2,4,1,2
61145,7644.851007,8,f,5,1,0,2
61148,7758.554834,8,f,1,6,1,1
61152,7839.666105,8,f,3,5,0,1
61153,7859.958208,8,f,2,4,1,1
61154,7876.105933,8,f,5,1,0,1
61155,7917.218597,8,f,0,5,2,1
61172,8588.842489,8,f,3,4,1,4
61179,8824.757923,8,f,3,4,1,3
61183,8943.687564,8,f,2,6,1,2
61184,8963.135245,8,f,3,1,2,4
61186,9009.394736,8,f,2,3,2,3
61188,9058.099759,8,f,3,4,1,2
61193,9139.088334,8,f,3,1,2,3
61196,9209.524943,8,f,2,6,1,1
61197,9215.828558,8,f,2,3,2,2
61200,9297.209749,8,f,3,1,2,2
61201,9300.381598,8,f,3,4,1,1
61208,9422.476593,8,f,2,3,2,1
61211,9472.917811,8,f,3,1,2,1
61233,10140.762825,8,f,5,2,1,4
61243,10341.811712,8,f,5,2,1,3
61257,10558.317358,8,f,5,2,1,2
61266,10686.70868,8,f,1,4,3,2
61274,10798.147614,8,f,5,2,1,1
61281,10903.531579,8,f,1,4,3,1
61285,10983.277562,8,f,2,2,3,1
61288,11070.996835,8,f,1,1,4,2
61295,11211.24303,8,f,1,1,4,1
61340,11978.030824,8,f,3,2,3,3
61357,12163.314368,8,f,3,2,3,2
61398,12734.302075,8,f,0,2,5,1
61502,13878.128615,8,f,1,2,5,2
61516,14046.866373,8,f,1,2,5,1
67132,3857.320746,9,f,2,2,0,3
67133,3933.711549,9,f,1,4,0,2
67135,4045.172327,9,f,0,6,0,1
67141,5082.612873,9,f,3,2,0,4
67142,5150.943344,9,f,2,4,0,3
67143,5253.68999,9,f,1,6,0,2
67144,5280.699011,9,f,3,2,0,3
67145,5381.331983,9,f,2,4,0,2
67146,5384.566963,9,f,0,8,0,1
67147,5472.40769,9,f,3,2,0,2
67149,5515.26376,9,f,1,6,0,1
67151,5615.489398,9,f,2,4,0,1
67152,5662.479672,9,f,0,5,1,1
67154,5680.100901,9,f,3,2,0,1
67163,6597.250406,9,f,3,4,0,3
67164,6705.726187,9,f,4,2,0,3
67168,6833.70676,9,f,3,4,0,2
67169,6858.899914,9,f,1,5,1,2
67173,6976.408089,9,f,0,7,1,1
67174,6979.743416,9,f,2,3,1,2
67175,6990.446002,9,f,2,6,0,1
67177,7080.562017,9,f,3,4,0,1
67178,7099.712327,9,f,1,5,1,1
67180,7189.553432,9,f,2,3,1,1
67183,7280.152103,9,f,0,4,2,1
67194,7931.732121,9,f,5,2,0,4
67197,8047.073741,9,f,2,5,1,3
67200,8135.957773,9,f,5,2,0,3
67201,8156.689599,9,f,1,7,1,2
67205,8291.520535,9,f,4,4,0,2
67207,8293.552343,9,f,2,5,1,2
67208,8357.260128,9,f,5,2,0,2
67211,8397.897095,9,f,3,3,1,2
67212,8431.071856,9,f,1,7,1,1
67214,8465.13493,9,f,1,4,2,2
67216,8542.39982,9,f,2,5,1,1
67223,8684.062329,9,f,1,4,2,1
67237,9153.851678,9,f,4,3,1,5
67244,9381.491572,9,f,4,3,1,4
67253,9599.489085,9,f,4,3,1,3
67257,9677.48044,9,f,5,1,1,3
67264,9822.217075,9,f,4,3,1,2
67268,9872.724786,9,f,5,1,1,2
67283,10098.375818,9,f,5,1,1,1
67287,10161.164726,9,f,0,5,3,1
67300,10516.588064,9,f,0,2,4,1
67308,10713.360957,9,f,6,1,1,5
67316,10890.449917,9,f,6,1,1,4
67335,11191.993897,9,f,3,1,3,4
67339,11235.985685,9,f,2,3,3,3
67351,11368.749399,9,f,3,1,3,3
67355,11441.233868,9,f,2,3,3,2
67364,11525.105971,9,f,3,1,3,2
67365,11540.840089,9,f,6,1,1,1
67373,11644.997976,9,f,2,3,3,1
67376,11696.744432,9,f,3,1,3,1
67398,12135.414362,9,f,0,1,5,1
67446,12711.622539,9,f,4,1,3,3
67614,14433.951597,9,f,2,1,5,3
67633,14593.556746,9,f,2,1,5,2
67648,14740.108487,9,f,2,1,5,1
67765,15740.291494,9,f,3,1,5,3
67794,15895.2744,9,f,3,1,5,2
73671,3375.960622,9,e,0,5,0,1
73677,4451.370769,9,e,3,1,0,4
73678,4502.508668,9,e,2,3,0,3
73679,4593.05649,9,e,1,5,0,2
73680,4626.208344,9,e,3,1,0,3
73681,4712.08588,9,e,2,3,0,2
73682,4714.710808,9,e,0,7,0,1
73684,4836.779592,9,e,1,5,0,1
73687,4925.376686,9,e,2,3,0,1
73688,4973.51608,9,e,3,1,0,1
73695,5719.057997,9,e,3,3,0,4
73696,5801.872825,9,e,2,5,0,3
73698,5915.410766,9,e,1,7,0,2
73699,5938.023212,9,e,3,3,0,3
73701,6050.870034,9,e,2,5,0,2
73702,6054.731969,9,e,0,9,0,1
73705,6153.771797,9,e,3,3,0,2
73706,6193.259429,9,e,1,7,0,1
73707,6211.840713,9,e,1,4,1,2
73710,6303.687733,9,e,2,5,0,1
73711,6319.281178,9,e,0,6,1,1
73713,6382.003142,9,e,3,3,0,1
73720,6636.489016,9,e,0,3,2,1
73731,7274.99693,9,e,5,1,0,4
73734,7375.691481,9,e,4,3,0,3
73736,7408.21339,9,e,2,4,1,3
73737,7451.256113,9,e,5,1,0,3
73739,7507.22512,9,e,1,6,1,2
73743,7602.293275,9,e,4,3,0,2
73745,7633.88923,9,e,0,8,1,1
73746,7636.416081,9,e,2,4,1,2
73750,7765.593177,9,e,1,6,1,1
73755,7846.718064,9,e,3,5,0,1
73756,7866.98186,9,e,2,4,1,1
73757,7882.903269,9,e,5,1,0,1
73758,7924.200801,9,e,0,5,2,1
73780,8595.889725,9,e,3,4,1,4
73789,8831.785614,9,e,3,4,1,3
73792,8877.405677,9,e,6,1,0,3
73794,8950.732238,9,e,2,6,1,2
73795,8969.954414,9,e,3,1,2,4
73798,9016.364957,9,e,2,3,2,3
73801,9065.133545,9,e,3,4,1,2
73806,9145.913656,9,e,3,1,2,3
73810,9216.583775,9,e,2,6,1,1
73811,9222.782786,9,e,2,3,2,2
73814,9304.024715,9,e,3,1,2,2
73815,9307.380809,9,e,3,4,1,1
73824,9429.432031,9,e,2,3,2,1
73827,9479.745612,9,e,3,1,2,1
73856,10147.723851,9,e,5,2,1,4
73861,10229.656874,9,e,6,0,1,4
73868,10348.807156,9,e,5,2,1,3
73871,10387.867275,9,e,6,0,1,3
73885,10565.344769,9,e,5,2,1,2
73887,10589.03956,9,e,6,0,1,2
73890,10626.839161,9,e,2,2,3,3
73896,10693.63164,9,e,1,4,3,2
73906,10805.160421,9,e,5,2,1,1
73908,10821.632223,9,e,6,0,1,1
73914,10880.706863,9,e,4,1,2,1
73916,10910.445706,9,e,1,4,3,1
73920,10990.164838,9,e,2,2,3,1
73924,11077.753353,9,e,1,1,4,2
73933,11217.997546,9,e,1,1,4,1
73971,11766.924359,9,e,4,0,3,5
73990,11984.916344,9,e,3,2,3,3
74011,12170.196708,9,e,3,2,3,2
74037,12389.910728,9,e,4,0,3,1
74061,12741.079201,9,e,0,2,5,1
74191,13884.915702,9,e,1,2,5,2
74208,14053.640784,9,e,1,2,5,1
74329,14993.424636,9,e,3,0,5,4
74356,15154.863955,9,e,3,0,5,3
74378,15273.048491,9,e,3,0,5,2
74393,15406.760911,9,e,3,0,5,1
81232,3835.772706,10,e,3,0,0,4
81233,3865.167455,10,e,2,2,0,3
81234,3941.578202,10,e,1,4,0,2
81235,3985.394911,10,e,3,0,0,3
81237,4053.061072,10,e,0,6,0,1
81247,5090.469263,10,e,3,2,0,4
81248,5158.81677,10,e,2,4,0,3
81249,5240.162043,10,e,4,0,0,4
81250,5261.584179,10,e,1,6,0,2
81251,5288.528677,10,e,3,2,0,3
81252,5372.403189,10,e,4,0,0,3
81253,5389.189455,10,e,2,4,0,2
81254,5392.48266,10,e,0,8,0,1
81255,5480.230891,10,e,3,2,0,2
81258,5523.146397,10,e,1,6,0,1
81260,5623.343613,10,e,2,4,0,1
81261,5670.296229,10,e,0,5,1,1
81263,5687.933836,10,e,3,2,0,1
81264,5710.68325,10,e,4,0,0,1
81269,6058.932277,10,e,1,0,2,1
81270,6283.279985,10,e,5,0,0,6
81271,6305.287869,10,e,4,2,0,5
81277,6605.109993,10,e,3,4,0,3
81278,6631.045421,10,e,5,0,0,4
81279,6713.543687,10,e,4,2,0,3
81285,6841.55706,10,e,3,4,0,2
81286,6866.723636,10,e,1,5,1,2
81291,6984.25171,10,e,0,7,1,1
81292,6987.528605,10,e,2,3,1,2
81293,6998.32479,10,e,2,6,0,1
81295,7088.411059,10,e,3,4,0,1
81296,7107.528196,10,e,1,5,1,1
81297,7145.224823,10,e,4,2,0,1
81300,7197.338967,10,e,2,3,1,1
81303,7287.894414,10,e,0,4,2,1
81320,7939.549949,10,e,5,2,0,4
81323,8053.494329,10,e,4,4,0,3
81324,8054.923668,10,e,2,5,1,3
81327,8143.771335,10,e,5,2,0,3
81328,8164.540937,10,e,1,7,1,2
81329,8181.274879,10,e,6,0,0,3
81334,8299.328254,10,e,4,4,0,2
81336,8301.405736,10,e,2,5,1,2
81337,8365.079521,10,e,5,2,0,2
81340,8388.458049,10,e,6,0,0,2
81341,8402.924103,10,e,2,2,2,3
81342,8405.685507,10,e,3,3,1,2
81343,8438.911956,10,e,1,7,1,1
81345,8472.885273,10,e,1,4,2,2
81348,8550.196081,10,e,2,5,1,1
81353,8628.258485,10,e,6,0,0,1
81358,8691.803272,10,e,1,4,2,1
81376,9161.679684,10,e,4,3,1,5
81385,9389.286848,10,e,4,3,1,4
81397,9607.272775,10,e,4,3,1,3
81405,9741.217742,10,e,4,0,2,4
81411,9830.021985,10,e,4,3,1,2
81416,9875.36724,10,e,4,0,2,3
81417,9880.457814,10,e,5,1,1,2
81426,10011.469078,10,e,4,0,2,2
81435,10106.57136,10,e,5,1,1,1
81440,10168.863834,10,e,0,5,3,1
81442,10192.619853,10,e,4,0,2,1
81458,10524.178579,10,e,0,2,4,1
81469,10720.862041,10,e,6,1,1,5
81479,10897.960955,10,e,6,1,1,4
81504,11199.49634,10,e,3,1,3,4
81510,11243.673146,10,e,2,3,3,3
81524,11376.226554,10,e,3,1,3,3
81530,11448.902088,10,e,2,3,3,2
81539,11532.608065,10,e,3,1,3,2
81541,11547.844732,10,e,6,1,1,1
81551,11652.667875,10,e,2,3,3,1
81555,11704.275232,10,e,3,1,3,1
81564,11790.955317,10,e,2,0,4,2
81568,11902.231024,10,e,2,0,4,1
81586,12142.874062,10,e,0,1,5,1
81645,12719.089484,10,e,4,1,3,3
81860,14441.372372,10,e,2,1,5,3
81885,14600.994429,10,e,2,1,5,2
81903,14747.53531,10,e,2,1,5,1
82054,15747.783052,10,e,3,1,5,3
82088,15902.645293,10,e,3,1,5,2
89405,3383.835635,10,f,0,5,0,1
89409,4459.38818,10,f,3,1,0,4
89410,4510.368533,10,f,2,3,0,3
89411,4600.937012,10,f,1,5,0,2
89414,4722.613115,10,f,0,7,0,1
89415,4796.479459,10,f,3,1,0,2
89416,4844.649508,10,f,1,5,0,1
89418,4933.220722,10,f,2,3,0,1
89419,4981.522197,10,f,3,1,0,1
89423,5681.843433,10,f,4,1,0,5
89424,5726.926113,10,f,3,3,0,4
89425,5809.759727,10,f,2,5,0,3
89426,5873.899432,10,f,4,1,0,4
89427,5923.318424,10,f,1,7,0,2
89428,5945.868263,10,f,3,3,0,3
89429,6043.521257,10,f,4,1,0,3
89430,6058.74114,10,f,2,5,0,2
89431,6062.660879,10,f,0,9,0,1
89433,6161.609863,10,f,3,3,0,2
89434,6201.154487,10,f,1,7,0,1
89435,6219.649264,10,f,1,4,1,2
89436,6222.10445,10,f,4,1,0,2
89437,6311.552269,10,f,2,5,0,1
89438,6327.113372,10,f,0,6,1,1
89440,6389.845204,10,f,3,3,0,1
89441,6431.265688,10,f,4,1,0,1
89445,6644.215932,10,f,0,3,2,1
89452,7163.163922,10,f,4,3,0,4
89457,7383.525734,10,f,4,3,0,3
89459,7416.030245,10,f,2,4,1,3
89460,7459.264574,10,f,5,1,0,3
89461,7515.05798,10,f,1,6,1,2
89465,7610.126697,10,f,4,3,0,2
89466,7641.748877,10,f,0,8,1,1
89467,7644.217743,10,f,2,4,1,2
89468,7659.745665,10,f,5,1,0,2
89471,7773.413505,10,f,1,6,1,1
89475,7854.553436,10,f,3,5,0,1
89476,7874.785842,10,f,2,4,1,1
89477,7891.036694,10,f,5,1,0,1
89478,7931.9587,10,f,0,5,2,1
89496,8603.719863,10,f,3,4,1,4
89504,8839.594055,10,f,3,4,1,3
89509,8958.559553,10,f,2,6,1,2
89510,8977.855147,10,f,3,1,2,4
89512,9024.10953,10,f,2,3,2,3
89515,9072.948839,10,f,3,4,1,2
89520,9153.764858,10,f,3,1,2,3
89523,9224.426265,10,f,2,6,1,1
89524,9230.509601,10,f,2,3,2,2
89527,9311.840547,10,f,3,1,2,2
89528,9315.157855,10,f,3,4,1,1
89535,9437.160207,10,f,2,3,2,1
89538,9487.589139,10,f,3,1,2,1
89540,9537.152498,10,f,0,4,3,1
89555,9951.246061,10,f,5,2,1,5
89563,10155.474925,10,f,5,2,1,4
89574,10356.583282,10,f,5,2,1,3
89591,10573.170576,10,f,5,2,1,2
89600,10701.323705,10,f,1,4,3,2
89609,10812.972394,10,f,5,2,1,1
89616,10918.127976,10,f,1,4,3,1
89620,10997.81761,10,f,2,2,3,1
89623,11085.42722,10,f,1,1,4,2
89631,11225.641526,10,f,1,1,4,1
89684,11992.567633,10,f,3,2,3,3
89702,12177.843898,10,f,3,2,3,2
89747,12748.609166,10,f,0,2,5,1
89865,13892.456821,10,f,1,2,5,2
89880,14061.167863,10,f,1,2,5,1
96536,3873.797764,11,f,2,2,0,3
96537,3950.231379,11,f,1,4,0,2
96539,4061.738556,11,f,0,6,0,1
96545,5099.1093,11,f,3,2,0,4
96546,5167.477391,11,f,2,4,0,3
96547,5270.267643,11,f,1,6,0,2
96548,5297.140769,11,f,3,2,0,3
96549,5397.832537,11,f,2,4,0,2
96550,5401.189786,11,f,0,8,0,1
96551,5488.837059,11,f,3,2,0,2
96553,5531.817163,11,f,1,6,0,1
96554,5582.742833,11,f,1,3,1,2
96555,5631.983119,11,f,2,4,0,1
96556,5678.89431,11,f,0,5,1,1
96558,5696.552157,11,f,3,2,0,1
96562,6313.937879,11,f,4,2,0,5
96567,6613.755393,11,f,3,4,0,3
96568,6722.143236,11,f,4,2,0,3
96573,6850.192253,11,f,3,4,0,2
96574,6875.329592,11,f,1,5,1,2
96578,6992.87957,11,f,0,7,1,1
96579,6996.092182,11,f,2,3,1,2
96580,7006.99131,11,f,2,6,0,1
96582,7097.044855,11,f,3,4,0,1
96583,7116.125541,11,f,1,5,1,1
96585,7205.902931,11,f,2,3,1,1
96588,7296.410828,11,f,0,4,2,1
96600,7948.150043,11,f,5,2,0,4
96602,8062.106725,11,f,4,4,0,3
96603,8063.558399,11,f,2,5,1,3
96606,8152.367686,11,f,5,2,0,3
96607,8173.17727,11,f,1,7,1,2
96612,8307.916926,11,f,4,4,0,2
96614,8310.044015,11,f,2,5,1,2
96615,8373.684779,11,f,5,2,0,2
96617,8411.420751,11,f,2,2,2,3
96619,8447.535952,11,f,1,7,1,1
96621,8481.410513,11,f,1,4,2,2
96623,8558.77203,11,f,2,5,1,1
96630,8700.318191,11,f,1,4,2,1
96645,9170.290277,11,f,4,3,1,5
96652,9397.861508,11,f,4,3,1,4
96662,9615.834742,11,f,4,3,1,3
96669,9747.64381,11,f,3,5,1,2
96675,9838.607533,11,f,4,3,1,2
96679,9889.068475,11,f,5,1,1,2
96694,10114.797638,11,f,5,1,1,1
96698,10177.332729,11,f,0,5,3,1
96712,10532.527931,11,f,0,2,4,1
96721,10729.660853,11,f,6,1,1,5
96730,10906.719746,11,f,6,1,1,4
96744,11095.130611,11,f,6,1,1,3
96752,11208.142922,11,f,3,1,3,4
96757,11252.129209,11,f,2,3,3,3
96769,11384.823964,11,f,3,1,3,3
96774,11457.337003,11,f,2,3,3,2
96783,11541.152911,11,f,3,1,3,2
96784,11557.094454,11,f,6,1,1,1
96792,11661.104667,11,f,2,3,3,1
96795,11712.831268,11,f,3,1,3,1
96820,12151.203254,11,f,0,1,5,1
96874,12727.667578,11,f,4,1,3,3
97060,14449.825182,11,f,2,1,5,3
97081,14609.35351,11,f,2,1,5,2
97097,14755.905532,11,f,2,1,5,1
97231,15756.118888,11,f,3,1,5,3
97262,15911.049497,11,f,3,1,5,2
104085,3392.498015,11,e,0,5,0,1
104091,4467.806317,11,e,3,1,0,4
104092,4519.014239,11,e,2,3,0,3
104093,4609.605443,11,e,1,5,0,2
104096,4731.305516,11,e,0,7,0,1
104097,4804.89012,11,e,3,1,0,2
104098,4853.306284,11,e,1,5,0,1
104101,4941.848963,11,e,2,3,0,1
104102,4989.910831,11,e,3,1,0,1
104109,5735.580888,11,e,3,3,0,4
104110,5818.435169,11,e,2,5,0,3
104112,5932.016701,11,e,1,7,0,2
104113,5954.497676,11,e,3,3,0,3
104115,6067.399217,11,e,2,5,0,2
104116,6071.382538,11,e,0,9,0,1
104119,6170.231598,11,e,3,3,0,2
104120,6209.838913,11,e,1,7,0,1
104121,6228.23853,11,e,1,4,1,2
104122,6230.460355,11,e,4,1,0,2
104124,6320.20312,11,e,2,5,0,1
104125,6335.728658,11,e,0,6,1,1
104127,6398.471329,11,e,3,3,0,1
104134,6652.715412,11,e,0,3,2,1
104142,7171.797371,11,e,4,3,0,4
104145,7291.326715,11,e,5,1,0,4
104148,7392.143271,11,e,4,3,0,3
104151,7424.628639,11,e,2,4,1,3
104152,7467.5846,11,e,5,1,0,3
104154,7523.674046,11,e,1,6,1,2
104158,7618.743316,11,e,4,3,0,2
104160,7650.394356,11,e,0,8,1,1
104161,7652.799443,11,e,2,4,1,2
104165,7782.015802,11,e,1,6,1,1
104170,7863.172155,11,e,3,5,0,1
104171,7883.370127,11,e,2,4,1,1
104172,7899.277037,11,e,5,1,0,1
104173,7940.492258,11,e,0,5,2,1
104196,8612.332865,11,e,3,4,1,4
104205,8848.183213,11,e,3,4,1,3
104208,8893.746079,11,e,6,1,0,3
104212,8967.169478,11,e,2,6,1,2
104213,8986.151932,11,e,3,1,2,4
104216,9032.628415,11,e,2,3,2,3
104219,9081.545635,11,e,3,4,1,2
104224,9162.07965,11,e,3,1,2,3
104228,9233.052251,11,e,2,6,1,1
104229,9239.008969,11,e,2,3,2,2
104232,9320.141519,11,e,3,1,2,2
104233,9323.712775,11,e,3,4,1,1
104242,9445.661093,11,e,2,3,2,1
104244,9495.904301,11,e,3,1,2,1
104267,9959.811373,11,e,5,2,1,5
104274,10116.56449,11,e,7,1,0,4
104277,10163.976254,11,e,5,2,1,4
104282,10245.815964,11,e,6,0,1,4
104289,10365.131138,11,e,5,2,1,3
104292,10404.111055,11,e,6,0,1,3
104308,10581.752613,11,e,5,2,1,2
104310,10605.373005,11,e,6,0,1,2
104319,10709.78484,11,e,1,4,3,2
104329,10821.536274,11,e,5,2,1,1
104331,10837.560112,11,e,6,0,1,1
104337,10896.946144,11,e,4,1,2,1
104340,10926.578359,11,e,1,4,3,1
104348,11093.665649,11,e,1,1,4,2
104357,11233.880725,11,e,1,1,4,1
104399,11783.049176,11,e,4,0,3,5
104421,12000.984669,11,e,3,2,3,3
104443,12186.255337,11,e,3,2,3,2
104469,12405.97127,11,e,4,0,3,1
104496,12756.892112,11,e,0,2,5,1
104638,13900.752009,11,e,1,2,5,2
104656,14069.447463,11,e,1,2,5,1
104791,15009.276221,11,e,3,0,5,4
104820,15170.634909,11,e,3,0,5,3
104843,15288.765834,11,e,3,0,5,2
104860,15422.537079,11,e,3,0,5,1
112647,3853.791439,12,e,3,0,0,4
112648,3883.213815,12,e,2,2,0,3
112649,3959.671042,12,e,1,4,0,2
112652,4071.204739,12,e,0,6,0,1
112654,4183.550916,12,e,1,4,0,1
112656,4286.087134,12,e,3,0,0,1
112662,5108.537288,12,e,3,2,0,4
112663,5176.925165,12,e,2,4,0,3
112664,5258.104766,12,e,4,0,0,4
112665,5279.740341,12,e,1,6,0,2
112666,5306.536188,12,e,3,2,0,3
112667,5390.282663,12,e,4,0,0,3
112668,5407.261191,12,e,2,4,0,2
112669,5410.688302,12,e,0,8,0,1
112670,5498.224326,12,e,3,2,0,2
112673,5541.27602,12,e,1,6,0,1
112675,5641.40788,12,e,2,4,0,1
112676,5688.273877,12,e,0,5,1,1
112678,5705.950564,12,e,3,2,0,1
